#name	ftp_path	organism	assembly_level
Bib_treh_USDA_ARS_USMARC_188_GCF_000521725_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/521/725/GCF_000521725.1_ASM52172v1	Bibersteinia trehalosi	Complete Genome
Bif_ado_GCF_003030905_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/030/905/GCF_003030905.1_ASM303090v1	Bifidobacterium adolescentis	Complete Genome
Bif_angul_DSM_20098_JCM_7096_GCF_001025155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/025/155/GCF_001025155.1_ASM102515v1	Bifidobacterium angulatum	Complete Genome
Bif_animalis_lactis_BLC1_GCF_000224965_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/224/965/GCF_000224965.2_ASM22496v2	Bifidobacterium animalis	Complete Genome
Bif_ast_PRL2011_GCF_000304215_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/304/215/GCF_000304215.1_ASM30421v1	Bifidobacterium asteroides	Complete Genome
Bif_breve_GCF_001281425_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/281/425/GCF_001281425.1_ASM128142v1	Bifidobacterium breve	Complete Genome
Bif_cate_DSM_16992_JCM_1194_LMG_11043_GCF_001025195_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/025/195/GCF_001025195.1_ASM102519v1	Bifidobacterium catenulatum	Complete Genome
Bif_longum_longum_JCM_1217_GCF_000196555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/555/GCF_000196555.1_ASM19655v1	Bifidobacterium longum	Complete Genome
Bif_pseudoca_GCF_020541885_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/541/885/GCF_020541885.1_ASM2054188v1	Bifidobacterium pseudocatenulatum	Complete Genome
Bif_pseudol_GCF_002282915_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/282/915/GCF_002282915.1_ASM228291v1	Bifidobacterium pseudolongum	Complete Genome
Blas_viridis_GCF_001402875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/402/875/GCF_001402875.1_ASM140287v1	Blastochloris viridis	Complete Genome
Blat_cue_BPAA_GCF_000348805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/348/805/GCF_000348805.1_ASM34880v1	Blattabacterium cuenoti	Complete Genome
Blat_pun_GCF_003226695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/226/695/GCF_003226695.1_ASM322669v1	Blattabacterium punctulatus	Complete Genome
Blau_producta_GCF_004210255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/210/255/GCF_004210255.1_ASM421025v1	Blautia producta	Complete Genome
Blau_pseudoco_GCF_001689125_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/689/125/GCF_001689125.2_ASM168912v2	Blautia pseudococcoides	Complete Genome
Bord_avium_197N_GCF_000070465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/070/465/GCF_000070465.1_ASM7046v1	Bordetella avium	Complete Genome
Bord_bronchia_GCF_001676745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/676/745/GCF_001676745.1_ASM167674v1	Bordetella bronchialis	Complete Genome
Bord_bronchis_GCF_900636925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/925/GCF_900636925.1_45137_F01	Bordetella bronchiseptica	Complete Genome
Bord_hinz_GCF_006770325_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/770/325/GCF_006770325.1_ASM677032v1	Bordetella hinzii	Complete Genome
Bord_holm_GCF_009627355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/627/355/GCF_009627355.1_ASM962735v1	Bordetella holmesii	Complete Genome
Bord_parape_GCF_004008295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/008/295/GCF_004008295.1_ASM400829v1	Bordetella parapertussis	Complete Genome
Bord_pert_GCF_004008975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/008/975/GCF_004008975.1_ASM400897v1	Bordetella pertussis	Complete Genome
Borrelia_anserina_Es_GCF_001936255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/936/255/GCF_001936255.1_ASM193625v1	Borrelia anserina	Complete Genome
Borrelia_cori_GCF_023035295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/035/295/GCF_023035295.1_ASM2303529v1	Borrelia coriaceae	Complete Genome
Borrelia_herms_GCF_020422925_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/422/925/GCF_020422925.1_ASM2042292v1	Borrelia hermsii	Complete Genome
Borrelia_miy_GCF_003431845_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/431/845/GCF_003431845.1_ASM343184v1	Borrelia miyamotoi	Complete Genome
Borrelia_park_HR1_GCF_000512145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/512/145/GCF_000512145.1_ASM51214v2	Borrelia parkeri	Complete Genome
Borrelia_turi_91E135_GCF_000012085_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/085/GCF_000012085.2_ASM1208v2	Borrelia turicatae	Complete Genome
Borrelie_afz_Tom3107_GCF_000741005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/741/005/GCF_000741005.1_ASM74100v1	Borreliella afzelii	Complete Genome
Borrelie_gari_GCF_003814405_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/814/405/GCF_003814405.1_ASM381440v1	Borreliella garinii	Complete Genome
Borrelie_mayonii_GCF_001936295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/936/295/GCF_001936295.1_ASM193629v1	Borreliella mayonii	Complete Genome
Brac_hyod_GCF_017751225_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/751/225/GCF_017751225.1_ASM1775122v1	Brachyspira hyodysenteriae	Complete Genome
Brac_pil_95_1000_GCF_000143725_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/725/GCF_000143725.1_ASM14372v1	Brachyspira pilosicoli	Complete Genome
Brad_ara_GCF_015291705_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/291/705/GCF_015291705.1_ASM1529170v1	Bradyrhizobium arachidis	Complete Genome
Brad_betae_GCF_008932115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/932/115/GCF_008932115.1_ASM893211v1	Bradyrhizobium betae	Complete Genome
Brad_cos_GCF_000284275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/284/275/GCF_000284275.1_ASM28427v1	Bradyrhizobium cosmicum	Complete Genome
Brad_diazoe_GCF_004359355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/359/355/GCF_004359355.1_ASM435935v1	Bradyrhizobium diazoefficiens	Complete Genome
Brad_elk_USDA_61_GCF_012871055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/871/055/GCF_012871055.1_ASM1287105v1	Bradyrhizobium elkanii	Complete Genome
Brad_erythroph_GCF_900142985_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/142/985/GCF_900142985.1_IMG-taxon_2695420919_annotated_assembly	Bradyrhizobium erythrophlei	Chromosome
Brad_gua_GCF_004114975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/114/975/GCF_004114975.1_ASM411497v1	Bradyrhizobium guangdongense	Complete Genome
Brad_japonicum_GCF_013752735_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/752/735/GCF_013752735.1_ASM1375273v1	Bradyrhizobium japonicum	Complete Genome
Brad_que_GCF_017493175_3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/493/175/GCF_017493175.3_ASM1749317v3	Bradyrhizobium quebecense	Complete Genome
Brad_septe_GCF_011516645_4	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/516/645/GCF_011516645.4_ASM1151664v4	Bradyrhizobium septentrionale	Complete Genome
Brad_symbiod_GCF_011604665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/604/665/GCF_011604665.1_ASM1160466v1	Bradyrhizobium symbiodeficiens	Complete Genome
Brem_volc_GCF_007748115_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/748/115/GCF_007748115.1_ASM774811v1	Bremerella volcania	Complete Genome
Brevibaci_brevis_GCF_900637055_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/055/GCF_900637055.1_46837_E02	Brevibacillus brevis	Complete Genome
Brevibaci_comp_GCF_016406105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/406/105/GCF_016406105.1_ASM1640610v1	Brevibacillus composti	Complete Genome
Brevibaci_later_DSM_25_GCF_002706795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/706/795/GCF_002706795.1_ASM270679v1	Brevibacillus laterosporus	Complete Genome
Brevibact_aurantiacum_GCF_003932995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/932/995/GCF_003932995.1_ASM393299v1	Brevibacterium aurantiacum	Complete Genome
Brevibact_casei_GCF_016027415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/027/415/GCF_016027415.1_ASM1602741v1	Brevibacterium casei	Complete Genome
Brevibact_line_GCF_003999335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/999/335/GCF_003999335.1_ASM399933v1	Brevibacterium linens	Complete Genome
Brevu_nasd_GCF_019395145_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/395/145/GCF_019395145.1_ASM1939514v1	Brevundimonas nasdae	Complete Genome
Bro_thermosp_GCF_001703515_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/703/515/GCF_001703515.1_ASM170351v1	Brochothrix thermosphacta	Complete Genome
Bru_abo_2308_GCF_000054005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/054/005/GCF_000054005.1_ASM5400v1	Brucella abortus	Complete Genome
Bru_anthro_GCF_015326295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/326/295/GCF_015326295.1_ASM1532629v1	Brucella anthropi	Complete Genome
Bru_canis_ATCC_23365_GCF_000018525_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/525/GCF_000018525.1_ASM1852v1	Brucella canis	Complete Genome
Bru_ceti_TE10759_12_GCF_000590795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/590/795/GCF_000590795.1_ASM59079v1	Brucella ceti	Complete Genome
Bru_melit_bv_1_16M_GCF_000007125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/125/GCF_000007125.1_ASM712v1	Brucella melitensis	Complete Genome
Bru_suis_1330_GCF_000007505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/505/GCF_000007505.1_ASM750v1	Brucella suis	Complete Genome
Buc_aphi_Bp_Baizongia_pistaciae_GCF_000007725_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/725/GCF_000007725.1_ASM772v1	Buchnera aphidicola	Complete Genome
Bur_ambi_GCF_016127755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/127/755/GCF_016127755.1_ASM1612775v1	Burkholderia ambifaria	Complete Genome
Bur_cen_GCF_001718895_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/718/895/GCF_001718895.1_ASM171889v1	Burkholderia cenocepacia	Complete Genome
Bur_dol_AU0158_GCF_000959505_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/959/505/GCF_000959505.1_ASM95950v1	Burkholderia dolosa	Complete Genome
Bur_gla_GCF_016698705_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/698/705/GCF_016698705.1_ASM1669870v1	Burkholderia gladioli	Complete Genome
Bur_glum_GCF_009931375_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/931/375/GCF_009931375.1_ASM993137v1	Burkholderia glumae	Complete Genome
Bur_hump_GCF_016027455_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/027/455/GCF_016027455.1_ASM1602745v1	Burkholderia humptydooensis	Complete Genome
Bur_lata_GCF_000012945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/945/GCF_000012945.1_ASM1294v1	Burkholderia lata	Complete Genome
Bur_mall_GCF_002346025_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/346/025/GCF_002346025.1_ASM234602v1	Burkholderia mallei	Complete Genome
Bur_mayonis_GCF_001522635_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/522/635/GCF_001522635.2_ASM152263v2	Burkholderia mayonis	Complete Genome
Bur_multivora_GCF_003019965_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/019/965/GCF_003019965.1_ASM301996v1	Burkholderia multivorans	Complete Genome
Bur_okl_C6786_GCF_000959365_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/959/365/GCF_000959365.1_ASM95936v1	Burkholderia oklahomensis	Complete Genome
Bur_plantarii_GCF_001411805_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/411/805/GCF_001411805.1_ASM141180v1	Burkholderia plantarii	Complete Genome
Bur_pseudoma_GCF_000756125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/756/125/GCF_000756125.1_ASM75612v1	Burkholderia pseudomallei	Complete Genome
Bur_pyrr_GCF_001028665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/028/665/GCF_001028665.1_ASM102866v1	Burkholderia pyrrocinia	Complete Genome
Bur_savan_GCF_001524625_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/524/625/GCF_001524625.2_ASM152462v2	Burkholderia savannae	Complete Genome
Bur_sem_GCF_001718535_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/718/535/GCF_001718535.1_ASM171853v1	Burkholderia seminalis	Complete Genome
Bur_stab_GCF_900240005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/240/005/GCF_900240005.1_BStabCH16	Burkholderia stabilis	Chromosome
Bur_territ_GCF_001718335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/718/335/GCF_001718335.1_ASM171833v1	Burkholderia territorii	Complete Genome
Bur_thailande_GCF_001718635_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/718/635/GCF_001718635.1_ASM171863v1	Burkholderia thailandensis	Complete Genome
Bur_ubo_mesacidophila_GCF_002097715_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/097/715/GCF_002097715.1_ASM209771v1	Burkholderia ubonensis	Complete Genome
Cal_aby_DSM_13497_GCF_001886815_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/886/815/GCF_001886815.1_ASM188681v1	Caldithrix abyssi	Complete Genome
Cam_armo_GCF_013372105_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/372/105/GCF_013372105.1_ASM1337210v1	Campylobacter armoricus	Complete Genome
Cam_coli_GCF_009730395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/730/395/GCF_009730395.1_ASM973039v1	Campylobacter coli	Complete Genome
Cam_conc_GCF_001298465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/298/465/GCF_001298465.1_ASM129846v1	Campylobacter concisus	Complete Genome
Cam_corc_GCF_013201645_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/201/645/GCF_013201645.1_ASM1320164v1	Campylobacter corcagiensis	Complete Genome
Cam_cun_DSM_23162_LMG_24588_GCF_002104335_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/104/335/GCF_002104335.1_ASM210433v1	Campylobacter cuniculorum	Complete Genome
Cam_curvus_GCF_013372125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/372/125/GCF_013372125.1_ASM1337212v1	Campylobacter curvus	Complete Genome
Cam_fet_fetus_82_40_GCF_000015085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/015/085/GCF_000015085.1_ASM1508v1	Campylobacter fetus	Complete Genome
Cam_grac_GCF_001190745_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/190/745/GCF_001190745.1_ASM119074v1	Campylobacter gracilis	Complete Genome
Cam_helv_GCF_002080395_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/080/395/GCF_002080395.1_ASM208039v1	Campylobacter helveticus	Complete Genome
Cam_hep_GCF_001687475_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/687/475/GCF_001687475.2_ASM168747v2	Campylobacter hepaticus	Complete Genome
Cam_hom_ATCC_BAA_381_GCF_000017585_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/585/GCF_000017585.1_ASM1758v1	Campylobacter hominis	Complete Genome
Cam_hyoi_lawsonii_GCF_013372165_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/372/165/GCF_013372165.1_ASM1337216v1	Campylobacter hyointestinalis	Complete Genome
Cam_igu_GCF_000736415_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/736/415/GCF_000736415.1_ASM73641v1	Campylobacter iguaniorum	Complete Genome
Cam_insu_NCTC_12927_GCF_000816185_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/816/185/GCF_000816185.1_ASM81618v1	Campylobacter insulaenigrae	Complete Genome
Cam_lan_NCTC_13004_GCF_002139935_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/139/935/GCF_002139935.1_ASM213993v1	Campylobacter lanienae	Complete Genome
Cam_lari_RM2100_GCF_000019205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/205/GCF_000019205.1_ASM1920v1	Campylobacter lari	Complete Genome
Cam_mucosal_GCF_013372205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/372/205/GCF_013372205.1_ASM1337220v1	Campylobacter mucosalis	Complete Genome
Cam_pel_GCF_014931075_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/931/075/GCF_014931075.1_ASM1493107v1	Campylobacter peloridis	Complete Genome
Cam_pinnipedio_pinnipediorum_GCF_002021945_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/021/945/GCF_002021945.1_ASM202194v1	Campylobacter pinnipediorum	Complete Genome
Cam_rec_GCF_004803795_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/803/795/GCF_004803795.1_ASM480379v1	Campylobacter rectus	Complete Genome
Cam_show_GCF_004803815_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/803/815/GCF_004803815.1_ASM480381v1	Campylobacter showae	Complete Genome
Cam_sputo_bv_paraureolyticus_LMG_11764_GCF_002220755_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/220/755/GCF_002220755.1_ASM222075v1	Campylobacter sputorum	Complete Genome
Cam_suba_LMG_24377_GCF_000816305_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/816/305/GCF_000816305.1_ASM81630v1	Campylobacter subantarcticus	Complete Genome
Cam_ups_RM3940_GCF_013372245_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/372/245/GCF_013372245.1_ASM1337224v1	Campylobacter upsaliensis	Complete Genome
Cam_volu_GCF_008245045_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/245/045/GCF_008245045.1_ASM824504v1	Campylobacter volucris	Complete Genome
Capn_canim_GCF_002302565_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/302/565/GCF_002302565.1_ASM230256v1	Capnocytophaga canimorsus	Complete Genome
Capn_haemolytica_GCF_900187255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/187/255/GCF_900187255.1_51184_F02	Capnocytophaga haemolytica	Complete Genome
Capn_och_DSM_7271_GCF_000023285_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/285/GCF_000023285.1_ASM2328v1	Capnocytophaga ochracea	Complete Genome
Capn_sputi_GCF_002302495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/302/495/GCF_002302495.1_ASM230249v1	Capnocytophaga sputigena	Complete Genome
Capr_lactat_GCF_013315815_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/315/815/GCF_013315815.1_ASM1331581v1	Caproicibacterium lactatifermentans	Complete Genome
Car_dive_GCF_001703555_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/703/555/GCF_001703555.1_ASM170355v1	Carnobacterium divergens	Complete Genome
Cau_seg_GCF_003015125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/015/125/GCF_003015125.1_ASM301512v1	Caulobacter segnis	Complete Genome
Ced_net_GCF_002393445_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/393/445/GCF_002393445.1_ASM239344v1	Cedecea neteri	Complete Genome
Cellulom_fimi_ATCC_484_GCF_000212695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/695/GCF_000212695.1_ASM21269v1	Cellulomonas fimi	Complete Genome
Cellulop_balt_18_GCF_000468615_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/468/615/GCF_000468615.2_ASM46861v2	Cellulophaga baltica	Complete Genome
Cellulop_lyt_DSM_7489_GCF_000190595_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/190/595/GCF_000190595.1_ASM19059v1	Cellulophaga lytica	Complete Genome
Cellulos_cellula_GCF_018128265_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/128/265/GCF_018128265.1_ASM1812826v1	Cellulosimicrobium cellulans	Complete Genome
Cellv_japonicus_GCF_008120875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/120/875/GCF_008120875.1_ASM812087v1	Cellvibrio japonicus	Chromosome
Cer_azo_GCF_021391315_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/391/315/GCF_021391315.1_ASM2139131v1	Cereibacter azotoformans	Complete Genome
Cer_sphaero_KD131_GCF_000021005_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/005/GCF_000021005.1_ASM2100v1	Cereibacter sphaeroides	Complete Genome
Chi_oryzae_GCF_012516355_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/516/355/GCF_012516355.1_ASM1251635v1	Chitinophaga oryzae	Complete Genome
Chlamydia_abo_GCF_900416725_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/416/725/GCF_900416725.2_G1_hybrid	Chlamydia abortus	Complete Genome
Chlamydia_bute_GCF_019056495_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/056/495/GCF_019056495.1_ASM1905649v1	Chlamydia buteonis	Complete Genome
Chlamydia_gallinac_08_1274_3_GCF_000471025_2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/471/025/GCF_000471025.2_ASM47102v2	Chlamydia gallinacea	Complete Genome
Chlamydia_murid_Nigg_GCF_000006685_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/685/GCF_000006685.1_ASM668v1	Chlamydia muridarum	Complete Genome
Chlamydia_pecorum_GCF_020459125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/459/125/GCF_020459125.1_ASM2045912v1	Chlamydia pecorum	Complete Genome
Chlamydia_pneumon_TW_183_GCF_000007205_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/205/GCF_000007205.1_ASM720v1	Chlamydia pneumoniae	Complete Genome
Chlamydia_psi_6BC_GCF_000204255_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/204/255/GCF_000204255.1_ASM20425v1	Chlamydia psittaci	Complete Genome
Chlamydia_suis_GCF_900169125_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/169/125/GCF_900169125.1_SWA-86	Chlamydia suis	Chromosome
Chlamydii_volu_GCF_902806995_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/806/995/GCF_902806995.1_15-2067_O50	Chlamydiifrater volucris	Complete Genome
Chlo_thermophilum_B_GCF_000226295_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/226/295/GCF_000226295.1_ASM22629v1	Chloracidobacterium thermophilum	Complete Genome
Chro_haemolyticum_GCF_009936155_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/936/155/GCF_009936155.1_ASM993615v1	Chromobacterium haemolyticum	Complete Genome
Chro_phragmitis_GCF_003325475_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/325/475/GCF_003325475.1_ASM332547v1	Chromobacterium phragmitis	Complete Genome
Chro_rhizor_GCF_020544465_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/544/465/GCF_020544465.1_ASM2054446v1	Chromobacterium rhizoryzae	Complete Genome
Chro_vac_GCF_001855275_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/855/275/GCF_001855275.1_ASM185527v1	Chromobacterium vaccinii	Complete Genome
Chro_violaceum_GCF_016890085_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/890/085/GCF_016890085.1_ASM1689008v1	Chromobacterium violaceum	Complete Genome
Chry_art_GCF_020872015_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/872/015/GCF_020872015.1_ASM2087201v1	Chryseobacterium arthrosphaerae	Complete Genome
Chry_bern_GCF_003815975_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/815/975/GCF_003815975.1_ASM381597v1	Chryseobacterium bernardetii	Complete Genome
Chry_carni_GCF_003815695_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/815/695/GCF_003815695.1_ASM381569v1	Chryseobacterium carnipullorum	Complete Genome
Chry_gallinar_GCF_012273615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/273/615/GCF_012273615.1_ASM1227361v1	Chryseobacterium gallinarum	Complete Genome
Chry_indolt_GCF_003815915_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/815/915/GCF_003815915.1_ASM381591v1	Chryseobacterium indoltheticum	Complete Genome
Chry_lactis_GCF_003815875_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/815/875/GCF_003815875.1_ASM381587v1	Chryseobacterium lactis	Complete Genome
Chry_nak_GCF_900637665_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/665/GCF_900637665.1_52437_G01	Chryseobacterium nakagawai	Complete Genome
Chry_sha_GCF_003815615_1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/815/615/GCF_003815615.1_ASM381561v1	Chryseobacterium shandongense	Complete Genome
